long,lat,sensor_name,Postcode,Address,UK-AIR ID,EU Site ID,EMEP Site ID,Environment Type,Zone,Start Date,End Date,Latitude,Longitude,Northing,Easting,Altitude (m),Networks,AURN Pollutants Measured,Site Description
-5.1052179,56.81981700000001,Fort William [AQ],PH,"Belford Hospital, Fort William PH33 6BS, UK",UKA00495,GB0885A,,Background Suburban,Highland,22/06/2006,,56.82266,-5.101102,774418.72,210849.73,5.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,The monitoring station is located within a self contained unit within the grounds of a sports facility in a residential area. The nearest road is an access road to the sports facilities and hospital and is located approximately 50 metres to the south of the station. The surrounding area is open with residential housing and a body of water to the north of the station.   
-4.3296934,55.8916676,Glasgow Great Western Road [AQ],G,"1768 Great Western Rd, Glasgow G13 2TL, UK",UKA00593,GB1035A,,Traffic Urban,Glasgow Urban Area,05/06/2014,,55.872038,-4.270936,666651.0,258007.0,,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit along the roadside of Great Western Road, approx. 150 m distant (to the Northwest) of St George's cross underground metro station. The surrounding area comprises residential houses and business and retail outlets, in an urban environment. The M8 motorway is located approx. 360 m to the South"
-4.2410231,55.8593215,Glasgow High Street [AQ],G,"170 High St, Glasgow G1 1PZ, UK",UKA00602,GB1044A,,Traffic Urban,Glasgow Urban Area,27/01/2015,02/11/2018,55.860935999999995,-4.238214,665348.95,260014.08,35.0,Automatic Urban and Rural Network (AURN); UK Black Carbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit along the roadside of High Street, in Glasgow's city centre. The surrounding area comprises residential houses and business and retail outlets, in an urban environment. High street railway station lies approximately 200 meters to the southwest."
-4.2405865,55.8857344,Glasgow Kerbside [AQ],G,"60 Finlas St, Glasgow G22 5DQ, UK",UKA00336,GB0657A,,Traffic Urban,Glasgow Urban Area,10/03/1997,31/12/2014,55.85917,-4.258889,665194.51,258713.92,10.0,Automatic Hydrocarbon Monitoring Network; Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located on the pavement of Hope Street adjacent to Glasgow Central Station. The nearest road is subject to frequent congestion during peak traffic flow periods. The surrounding area is built up."
-4.23125,55.86575420000001,Glasgow Townhead [AQ],G,"16 Alexandra Parade, Glasgow G31 2ES, United Kingdom",UKA00576,GB1028A,,Background Urban,Glasgow Urban Area,07/10/2013,02/10/2018,55.865781999999996,-4.243631,665899.13,259692.6,40.0,Automatic Urban and Rural Network (AURN); PAH Digitel (solid phase); UK Black Carbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within an existing brick building located inside a residential area, which lies in the perimeter established by St Mungo's Avenue and Kennedy Street, in Glasgow's city centre. The surrounding area comprises residential houses, gardens and some businesses, in an urban environment. The M8 motorway is situated approximately 360 m to the North."
-2.5132896,53.461473700000006,Glazebury [AQ],WA,"Culcheth Hall Farm Barns, Withington Ave, Culcheth, Warrington WA3 4AN, UK",UKA00170,GB0034R,GB0034R,Background Rural,North West & Merseyside,01/04/1988,,53.460080000000005,-2.4720560000000003,396029.54,368754.53,21.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located within the grounds of a local farm. The nearest road is access only to the grounds of the farm and is approximately 100 metres from the monitoring station. The nearest trees are at a distance of approximately 3 metres from the station."
-3.7121576,56.0129403,Grangemouth Moray [AQ],FK,"15 Moray Pl, Grangemouth FK3 9DL, UK",UKA00544,GB0997A,,Industrial Urban,Central Scotland,01/06/2009,,56.013142,-3.710833,681344.72,293436.55,4.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned unit within the car park of Moray School, Grangemouth. The closest road is approximately 10 metres away and is a minor road. The surrounding area is generally open with residential dwellings. It has an open aspect to a BP petro-chemical complex 800 metres to the East. "
-3.7227698,56.0097152,Grangemouth [AQ],FK,"2 Kingseat Ave, Grangemouth FK3 0AG, UK",UKA00420,GB0735A,,Industrial Urban,Central Scotland,01/01/2001,06/06/2018,56.010318999999996,-3.704399,681020.65,293829.88,4.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; Urban Sulphate,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station located within a self contained, air conditioned housing within a public park, next to a residential area. It has an open aspect to a BP petro-chemical complex 300m to the north. The nearest road is approximately 50 metres from the station, and is a residential access road. "
-4.7719830000000005,55.956476,Greenock A8 Roadside [AQ],PA,"8 Jardine Terrace, Greenock PA16 8BP, UK",UKA00621,GB1062A,,Traffic Urban,Central Scotland,04/05/2016,,55.944079,-4.734421,675714.74,229331.5,9.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,Roadside monitoring station beside the A8 (East Hamilton Street).
-3.1187720000000003,51.683515,Hafod-yr-ynys Roadside [AQ],NP,"Hafodyrynys Hotel, Newport NP11 5BE, UK",UKA00596,GB1038A,,Traffic Urban,South Wales,14/10/2014,,51.680578999999994,-3.133508,198588.0,321727.0,,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit along the road side of A472 -Hafod road, approximately 250 meters south of Swffryd's town centre. The surrounding area comprises some waste/agricultural lands (to the south), and some residential houses in the site's vicinity. Approximately 370 meters to the southwest, A472 crosses with the A467"
-0.11097089999999997,51.59061129999999,Haringey Roadside [AQ],N,"57 Hornsey Park Rd, Wood Green, London N8 0JU, UK",UKA00260,GB0637A,,Traffic Urban,Greater London Urban Area,16/05/1996,09/02/2016,51.5993,-0.068218,190707.13,533893.52,10.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned housing on the kerbside on Tottenham High Road. The surrounding area is urban in nature with residential dwellings. "
-1.203838,54.68324200000001,Hartlepool St Abbs Walk [AQ],TS,"11 Sheerness Grove, Hartlepool TS24 7NR, UK",UKA00645,GB1087A,,Background Urban,North East,17/10/2017,,54.68324200000001,-1.203838,532312.0,451429.0,7.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Urban background monitoring station on grass area in housing estate, in a residential area in the eastern part of Hartlepoolâ€. We donâ€™t have any suitable pictures of this one â€“ the only pictures we have show it surrounded by security fencing. The nearest road is 6m from the site."
-0.80603,54.3343453,High Muffles [AQ],YO,"Unnamed Road, Pickering YO18 8HP, UK",UKA00169,GB0014R,GB0014R,Background Rural,Yorkshire & Humberside,16/07/1987,03/04/2014,54.33494399999999,-0.80855,493918.85,477569.02,267.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); Daily rainfall WOC; National Ammonia Monitoring Network; PAH Andersen; PAH Digitel (solid phase); Tomps; UKEAP - Rural NO2 (NO2-Net); Weekly rainfall (LOW),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self-contained, air-conditioned housing located in a clearing in a forest plantation approximately 100 metres from the nearest habitation. The nearest road is a minor rural road approximately 200 metres from the station.  The surrounding area is open and remote."
-3.188683,50.799468,Honiton [AQ],EX,"2 New St, Honiton EX14 1EY, UK",UKA00566,GB1017A,,Background Urban,South West,21/06/2012,,50.792287,-3.196702,99874.03,315748.63,122.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,The monitoring station is located on a small recreation ground in a residential area in the south west of the town. Site is approximately 1km south of the A30 bypass and 1.5 km southwest of the A35.
-0.17210899999999998,51.173516,Horley [AQ],RH,"60 Sangers Dr, Horley RH6 8AL, UK",UKA00511,GB0916A,,Industrial Suburban,South East,21/11/2007,,51.165865000000004,-0.167734,142330.91,528206.03,40.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned unit in a residential area approximately 1.5 kilometres from the runway at Gatwick. The nearest main road, the A23 Airport Way is over 100 metres from the station, the M23 is approximately 2.5 kilometers east. The surrounding area is open with residential dwellings. "
-0.33527440000000003,53.74461170000001,Hull Freetown [AQ],HU,"Alfred Gelder Street C, Hull HU1 2AG, UK",UKA00450,GB0776A,,Background Urban,Kingston upon Hull,06/11/2002,12/09/2019,53.748780000000004,-0.34122199999999997,429322.05,509481.95,4.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self-contained, air conditioning housing located on the northern edge of a car park which is situated on the northern edge of the city centre. The nearest road is approximately 3 metres from the station, this is a access road. The A165 is approximately 45 metres south of the monitoring station. Immediately to the east and west are landscaped areas of shrubs and saplings. To the north is a cul-de-sac with office buildings."
-0.29254709999999995,53.764601,Hull Holderness Road [AQ],HU,"730 Holderness Rd, Hull HU9 3JA, UK",UKA00600,GB1042A,,Traffic Urban,Kingston upon Hull,01/01/2015,26/01/2017,53.758970999999995,-0.305749,430510.95,511793.9,4.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit along the roadside of A165 - Holderness Road, in the eastern part of Hull city. The surrounding area comprises residential houses and small shops, in an urban environment. A63 major road lies at approximately 1.3 km to the south."
-0.2130815,53.6192058,Immingham Woodlands Avenue [AQ],DN,"87 Woodlands Ave, Immingham DN40 2JL, UK",UKA00647,GB1089A,,Background Urban,Yorkshire & Humberside,01/11/2017,,53.619241,-0.21332399999999999,415116.0,518277.0,3.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"An urban background monitoring station at the junction of Woodlands Avenue and Oaklands Road, in a residential area of Immingham, Humberside. The nearest road, Woodlands Avenue(Residential) is 8.5m from the site."
-4.224721,57.477773,Inverness [AQ],IV,"19 High St, Inverness IV1 1HY, UK",UKA00434,GB0742A,,Traffic Urban,Highland,11/07/2001,23/07/2018,57.481308,-4.2414510000000005,845668.85,265708.85,1.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned housing adjacent to a pathway connecting Telford Street (A862) and Cameron Square Inverness.The surrounding area is predominantly residential with a retail business park 250 metres away."
-1.700359,53.3690785,Ladybower [AQ],S,"A6013, Hope Valley S33 0BY, United Kingdom",UKA00171,GB0037R,GB0037R,Background Rural,East Midlands,15/07/1988,11/01/2016,53.403369999999995,-1.7520060000000002,389645.1,416585.32,420.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); National Ammonia Monitoring Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self-contained, air conditioned housing located in the Peak District National Park approximately 800 metres to the south west of Ladybower reservoir. The nearest road is for access to the nearby farm buildings only, and is approximately 20 metres from the station. The surrounding area is mainly open moor land with the nearest trees occurring within a distance of several hundred metres. "
-1.5486631000000002,52.2924823,Leamington Spa Rugby Road [AQ],CV,"166 Rugby Rd, Leamington Spa CV32 6DS, UK",UKA00564,GB1018A,,Traffic Urban,West Midlands,01/06/2012,07/06/2019,52.294884,-1.5429110000000001,266404.37,431270.59,66.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located on the roadside of the busy A445 road to Warwick, in a residential part of Leamington Spa. The station is surrounded by trees."
-1.5200789,52.28519050000001,Leamington Spa [AQ],CV,"103 Radford Rd, Leamington Spa CV31 1JZ, UK",UKA00265,GB0643A,,Background Urban,West Midlands,26/07/1996,10/06/2019,52.28881,-1.5331190000000001,265733.01,431942.76,55.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located at the rear of a three-storey Regency terrace near the town centre. The nearest road is used for access to the office and public buildings car park located nearby. The nearest urban road is approximately 50 metres from the station and is generally free flowing. There are no trees within 50 metres distance from the monitoring station. The surrounding area is generally built up with commercial and residential properties. "
-1.54384,53.7965041,Leeds Centre [AQ],LS,"27 Albion St, Leeds LS1 5AT, UK",UKA00222,GB0584A,,Background Urban,West Yorkshire Urban Area,04/01/1993,02/12/2008,53.80378,-1.5464719999999998,434259.97,429966.54,78.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; Carbon monoxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is located within a self-contained, air-conditioned housing located approximately 30 metres from a busy 4-lane inner-city road, the A660 which is subject to periodic congestion during peak periods. The location is approximately 150 metres from an urban motorway, the A58(M). The surrounding area is generally open and comprises a busy urban setting road network."
-1.5757947,53.8215574,Leeds Headingley Kerbside [AQ],LS,"8 Wood Ln, Leeds LS6 2AE, UK",UKA00527,GB0926A,,Traffic Urban,West Yorkshire Urban Area,17/02/2008,06/04/2009,53.819972,-1.5763610000000001,436049.33,427987.34,85.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring Station is located within a self contained, air conditioned housing on the east side of the A660 Headingley Lane. The surrounding area contains residential dwellings and commercial premises.  "
-1.1398451,52.6369114,Leicester A594 Roadside [AQ],LE,"5 Vaughan Way, Leicester LE1 4AN, UK",UKA00609,GB1051A,,Traffic Urban,Leicester Urban Area,01/06/2015,03/09/2018,52.638677,-1.124228,304907.7,459361.09,59.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Roadside monitoring station beside the A594, part of Leicesterâ€™s busy ring road, to the north of the city centre."
-1.1246325,52.6211393,Leicester University [AQ],LE,"Unnamed Road, Leicester LE1 7RD, UK",UKA00573,GB1026A,,Background Urban,Leicester Urban Area,01/10/2013,,52.619823,-1.127311,302807.95,459177.85,83.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within an existing brick building located within the grounds of Leicester University Campus. The nearest road is Welford road, 20m to the west. The surrounding area is mainly open and comprises a park, a university building, a cemetery and a parking lot, all within a 40 meter radius."
-2.7366650000000003,52.22174,Leominster [AQ],HR,"47 Castlefields, Leominster HR6 8BG, UK",UKA00489,GB0861A,,Background Suburban,West Midlands,18/07/2005,07/08/2012,52.221740000000004,-2.7366650000000003,258426.11,349773.58,75.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned housing within the school grounds of Minster College on the southern edge of the town. The nearest road is approximately 40 metres from the station, and is a quiet access road. The immediate area is open with the wider environment consisting of residential dwellings.  "
-1.1492931,60.1529871,Lerwick [AQ],ZE,"5 Union St, Lerwick, Shetland ZE1 0ET, UK",UKA00486,GB0881A,GB0052R,Background Rural,Highland,16/01/1990,,60.139219999999995,-1.185319,1139689.93,445350.77,80.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); National Ammonia Monitoring Network; Ozone-UV,Ozone; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,Monitoring site in the instrument compound of the Met Office observatory near Lerwick.
-0.5340455,53.220864,Lincoln Canwick Road [AQ],LN,"Travellers Rest, 119 Canwick Rd, Lincoln LN5 8EY, UK",UKA00561,GB1014A,,Traffic Urban,East Midlands,27/07/2011,,53.221373,-0.534189,370371.61,497964.44,7.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring staton is located within a self contained housing within the groungs of a building supplies retailer. The station is approximately  2 metres for the A15 Canwick Road, a three lane road. The surrounding area comprises of open parkland to the NE, residential housing to the SW and light industry to the north."
-2.8512675,53.3422624,Liverpool Speke [AQ],L,"30-5 Tewit Hall Cl, Speke, Liverpool L24 3XA, UK",UKA00247,GB0777A,,Industrial Urban,Liverpool Urban Area,24/11/1995,18/09/2018,53.34633,-2.8443330000000002,383603.18,343887.26,26.0,Automatic Hydrocarbon Monitoring Network; Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; PAH Andersen; PAH Digitel (solid phase),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located in a corner of school grounds in a residential area of Speke. The nearest road is approximately 10 metres from the inlet, and is a quiet residential road. The A561 is approximately 140 metres from the station. The surrounding are comprises of residential properties and light industry to the north. "
0.1171786,51.4519021,London Bexley [AQ],DA,"34 Lakeside Cl, Sidcup DA15 9PW, UK",UKA00238,GB0608A,,Background Suburban,Greater London Urban Area,01/05/1994,31/12/2014,51.466029999999996,0.184806,176381.11,551858.96,13.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self-contained, air conditioned housing within an urban background setting. The monitoring station is located approximately 40 metres from the nearest road, Whitenhall Lane, which is a residential road. The surrounding area is generally open and comprises residential dwellings and gardens."
-0.1279597,51.52189620000001,London Bloomsbury [AQ],WC,"26 Russell Square, Bloomsbury, London WC1B 5DT, UK",UKA00211,GB0566A,,Background Urban,Greater London Urban Area,23/01/1992,16/07/2012,51.522290000000005,-0.125889,182039.31,530118.96,20.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self-contained, air conditioned housing located within the north-east corner of a central London gardens. The gardens are generally laid to grass with many mature trees. All four sides of the gardens are surrounded by a busy 2 lane one-way road system, which is subject to frequent congestion. The nearest road lies at a distance of approximately 25 metres from the station. The area in the in the vicinity of the manifold is surrounded by small buildings (lower than height of manifold)."
0.052639,51.451169,London Eltham [AQ],SE,"65 Eltham High St, London SE9 1YS, UK",UKA00230,GB0586A,,Background Suburban,Greater London Urban Area,08/10/1993,30/09/2007,51.45258,0.070766,174655.3,543980.53,60.0,Automatic Hydrocarbon Monitoring Network; Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is located within an existing building in the grounds of an environmental education centre. The nearest road, the A210 Bexley Road is approximately 25m to the south of the station. The surroundings consist of a mixture of habitats including trees, areas of grass, ponds, a golf course and housing. The site is part of the London Air Quality Network and is owned and funded by the London Borough of Greenwich."
-0.1253502,51.58420020000001,London Haringey Priory Park South [AQ],N,"Westbrook, Barrington Rd, London N8 8QS, United Kingdom",UKA00568,GB1024A,,Background Urban,Greater London Urban Area,26/10/2012,,51.584128,-0.125254,188917.08,529986.75,37.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within the grounds of Priory park. The nearest road is approximately 20 meters from the station and is a quiet residential access road. The station is approximately 150 meters south of the A504 Priory Road. The traffic flow on Priory Road is approximately 27,000 vehicles per day. The manifold inlet is approximately 2.5 meters from the ground."
-0.434749,51.487296,London Harlington [AQ],UB,"40 Shortlands, Harlington, Hayes UB3 5HF, UK",UKA00472,GB0837A,,Industrial Urban,Greater London Urban Area,01/01/2004,31/12/2015,51.48879,-0.441614,177800.17,508295.2,35.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained air conditioned housing in the grounds of Imperial College Sports Facility in Harlington, 1 kilometre north of the Heathrow Airport perimetre road. The nearest road is a minor road located approximately 10 metres from the station. The M4 motorway is located approximately 800 metres from the station. The surrounding area is comprised of open fields and residential dwellings. "
-0.319686,51.616419,London Harrow Stanmore [AQ],HA,"1 Glanville Mews, Stanmore HA7 4FW, UK",UKA00540,GB0959A,,Background Urban,Greater London Urban Area,16/12/2008,28/04/2017,51.617333,-0.298777,192315.73,517879.27,79.0,Automatic Urban and Rural Network (AURN),,"The monitoring station is within a self-contained, air-conditioned housing located at Aylward School, Stanmore. The nearest road is a minor residential road approximately 65 metres from the station. The surrounding area is open and residential in nature with Stanmore railway station to the west. "
-0.4481378,51.53518320000001,London Hillingdon [AQ],UB,"75 The Dingle, Uxbridge UB10 0DH, UK",UKA00266,GB0642A,,Background Urban,Greater London Urban Area,02/08/1996,30/09/2007,51.49633,-0.46086099999999997,178610.41,506941.32,34.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located on an open grass area approximately 2.5 metres from the kerb of a residential road. The site is bordered on three sides by residential roads and on the fourth by the busy M4 motorway, which is approximately 30 metres from the station and above the height of the inlet. The general area is open and protected from the M4 by trees."
-0.15547049999999998,51.5224304,London Marylebone Road [AQ],NW,"39 Marylebone Rd, Marylebone, London NW1 5LQ, UK",UKA00315,GB0682A,,Traffic Urban,Greater London Urban Area,01/01/1997,09/01/2019,51.522529999999996,-0.154611,182015.36,528125.76,35.0,Automatic Hydrocarbon Monitoring Network; Automatic Urban and Rural Network (AURN); Heavy Metals Network; PAH Digitel (solid phase); Particulates; Partisol Research; UK Black Carbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; Carbon monoxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); PM10 particulate matter (Daily measured); PM2.5 particulate matter (Daily measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is located in a self contained air conditioned cabin on Marylebone Road opposite Madame Tussauds. The nearest road, the 6 laned A501 is approximately 1 metre from the station. The road is frequently congested. The surrounding area forms a street canyon and comprises of education buildings, tourist attractions, shops and housing."
